updateSysAnnounReadFlag(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
updateSysAnnounReadFlag(SysBaseApiImpl),Calls,lambda(SysBaseApiImpl)
getDatabaseTypeByDataSource(SysBaseApiImpl),Calls,equals(SysBaseApiImpl)
queryAllDict(SysBaseApiImpl),Calls,list(SysDictServiceImpl)
queryFilterTableDictInfo(SysBaseApiImpl),Calls,queryTableDictItemsByCodeAndFilter(SysDictServiceImpl)
queryTableDictByKeys(SysBaseApiImpl),Calls,queryTableDictByKeys(SysDictServiceImpl)
queryAllUserBackCombo(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryAllUserBackCombo(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryAllUser(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryAllUser(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryAllUser(SysBaseApiImpl),Calls,equals(SysBaseApiImpl)
queryAllRole(SysBaseApiImpl),Calls,equals(SysBaseApiImpl)
getAllSysDepart(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
getDynamicDbSourceById(SysBaseApiImpl),Calls,getById(SysDataSourceServiceImpl)
getDynamicDbSourceByCode(SysBaseApiImpl),Calls,getOne(SysDataSourceServiceImpl)
getDynamicDbSourceByCode(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
getDeptHeadByDepId(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
getDeptHeadByDepId(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
sendWebSocketMsg(SysBaseApiImpl),Calls,sendMessage(WebSocket)
queryAllUserByIds(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryAllUserByIds(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
meetingSignWebsocket(SysBaseApiImpl),Calls,sendMessage(WebSocket)
queryUserByNames(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryUserByNames(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryUserBySuperQuery(SysBaseApiImpl),Calls,list(SysUserServiceImpl)
queryUserBySuperQuery(SysBaseApiImpl),Calls,queryDepartsByUsername(SysDepartServiceImpl)
queryUserBySuperQuery(SysBaseApiImpl),Calls,getDepartConditionResult(SysBaseApiImpl)
queryUserById(SysBaseApiImpl),Calls,getOne(SysUserServiceImpl)
queryDeptBySuperQuery(SysBaseApiImpl),Calls,list(SysDepartServiceImpl)
queryRoleBySuperQuery(SysBaseApiImpl),Calls,list(SysRoleServiceImpl)
selectUserIdByTenantId(SysBaseApiImpl),Calls,listObjs(SysUserTenantServiceImpl)
selectAllById(SysBaseApiImpl),Calls,getById(SysDepartServiceImpl)
queryDeptUsersByUserId(SysBaseApiImpl),Calls,list(SysUserDepartServiceImpl)
queryDeptUsersByUserId(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryDeptUsersByUserId(SysBaseApiImpl),Calls,getById(SysDepartServiceImpl)
queryDeptUsersByUserId(SysBaseApiImpl),Calls,list(SysUserDepartServiceImpl)
queryDeptUsersByUserId(SysBaseApiImpl),Calls,in(SysBaseApiImpl)
queryUserRoles(SysBaseApiImpl),Calls,getUserRoleSet(SysBaseApiImpl)
queryUserRolesById(SysBaseApiImpl),Calls,getUserRoleSetById(SysBaseApiImpl)
queryUserAuths(SysBaseApiImpl),Calls,getUserPermissionSet(SysBaseApiImpl)
queryDepartsByOrgcodes(SysBaseApiImpl),Calls,list(SysDepartServiceImpl)
queryDepartsByIds(SysBaseApiImpl),Calls,list(SysDepartServiceImpl)
getDeptUserByOrgCode(SysBaseApiImpl),Calls,queryCompByOrgCode(SysDepartServiceImpl)
getDeptUserByOrgCode(SysBaseApiImpl),Calls,queryDeptByPid(SysDepartServiceImpl)
getDeptUserByOrgCode(SysBaseApiImpl),Calls,list(SysUserDepartServiceImpl)
getDeptUserByOrgCode(SysBaseApiImpl),Calls,in(SysBaseApiImpl)
loadCategoryDictItem(SysBaseApiImpl),Calls,loadDictItem(SysCategoryServiceImpl)
loadCategoryDictItemByNames(SysBaseApiImpl),Calls,loadDictItemByNames(SysCategoryServiceImpl)
loadDictItem(SysBaseApiImpl),Calls,queryTableDictByKeys(SysDictServiceImpl)
copyLowAppDict(SysBaseApiImpl),Calls,getDictListByLowAppId(SysDictServiceImpl)
copyLowAppDict(SysBaseApiImpl),Calls,addDictByLowAppId(SysDictServiceImpl)
getDictItems(SysBaseApiImpl),Calls,getDictItems(SysDictServiceImpl)
getManyDictItems(SysBaseApiImpl),Calls,queryDictItemsByCodeList(SysDictServiceImpl)
loadDictItemByKeyword(SysBaseApiImpl),Calls,loadDict(SysDictServiceImpl)
translateManyDict(SysBaseApiImpl),Calls,queryManyDictByKeys(SysDictServiceImpl)
translateDictFromTableByKeys(SysBaseApiImpl),Calls,queryTableDictTextByKeys(SysDictServiceImpl)
sendTemplateMessage(SysBaseApiImpl),Calls,getTemplateEntity(SysBaseApiImpl)
sendTemplateMessage(SysBaseApiImpl),Calls,sendMessage(SystemSendMsgHandle)
sendTemplateMessage(SysBaseApiImpl),Calls,sendEmailMessage(EmailSendMsgHandle)
sendTemplateMessage(SysBaseApiImpl),Calls,sendMessage(EmailSendMsgHandle)
